timestamp,markable_pkts_recvd_
10.000002643000,0.00
10.000003663000,2.00
10.000004683000,2.00
10.000005703000,3.00
10.000006723000,3.00
10.000007743000,3.00
10.000008763000,10.00
10.000009783000,18.00
10.000010803000,27.00
10.000011823000,35.00
10.000012843000,43.00
10.000013863000,52.00
10.000014883000,60.00
10.000015903000,68.00
10.000016923000,76.00
10.000017943000,85.00
10.000018963000,93.00
10.000019983000,101.00
10.000021003000,110.00
10.000022023000,118.00
10.000023043000,126.00
10.000024063000,134.00
10.000025083000,143.00
10.000026103000,151.00
10.000027123000,159.00
10.000028143000,168.00
10.000029163000,176.00
10.000030183000,184.00
10.000031203000,193.00
10.000032223000,201.00
10.000033243000,209.00
10.000034263000,217.00
10.000035283000,226.00
10.000036303000,234.00
10.000037323000,242.00
10.000038343000,251.00
10.000039363000,259.00
10.000040383000,267.00
10.000041403000,275.00
10.000042423000,284.00
10.000043443000,292.00
10.000044463000,300.00
10.000045483000,309.00
10.000046503000,317.00
10.000047523000,325.00
10.000048543000,333.00
10.000049563000,342.00
10.000050583000,350.00
10.000051603000,358.00
10.000052623000,367.00
10.000053643000,375.00
10.000054663000,383.00
10.000055683000,391.00
10.000056703000,400.00
10.000057723000,408.00
10.000058743000,416.00
10.000059763000,425.00
10.000060783000,433.00
10.000061803000,441.00
10.000062823000,450.00
10.000063843000,458.00
10.000064863000,466.00
10.000065883000,474.00
10.000066903000,483.00
10.000067923000,491.00
10.000068943000,499.00
10.000069963000,508.00
10.000070983000,516.00
10.000072003000,524.00
10.000073023000,532.00
10.000074043000,541.00
10.000075063000,549.00
10.000076083000,557.00
10.000077103000,566.00
10.000078123000,574.00
10.000079143000,582.00
10.000080163000,590.00
10.000081183000,599.00
10.000082203000,607.00
10.000083223000,615.00
10.000084243000,624.00
10.000085263000,632.00
10.000086283000,640.00
10.000087303000,648.00
10.000088323000,657.00
10.000089343000,665.00
10.000090363000,673.00
10.000091383000,682.00
10.000092403000,690.00
10.000093423000,698.00
10.000094443000,707.00
10.000095463000,715.00
10.000096483000,723.00
10.000097503000,731.00
10.000098523000,740.00
10.000099543000,748.00
10.000100563000,756.00
10.000101583000,765.00
10.000102603000,773.00
10.000103623000,781.00
10.000104643000,789.00
10.000105663000,798.00
10.000106683000,806.00
10.000107703000,814.00
10.000108723000,823.00
10.000109743000,831.00
10.000110763000,839.00
10.000111783000,847.00
10.000112803000,856.00
10.000113823000,864.00
10.000114843000,872.00
10.000115863000,881.00
10.000116883000,889.00
10.000117903000,897.00
10.000118923000,905.00
10.000119943000,914.00
10.000120963000,922.00
10.000121983000,930.00
10.000123003000,939.00
10.000124023000,947.00
10.000125043000,955.00
10.000126063000,963.00
10.000127083000,972.00
10.000128103000,980.00
10.000129123000,988.00
10.000130143000,997.00
10.000131163000,1005.00
10.000132183000,1013.00
10.000133203000,1022.00
10.000134223000,1030.00
10.000135243000,1038.00
10.000136263000,1046.00
10.000137283000,1055.00
10.000138303000,1063.00
10.000139323000,1071.00
10.000140343000,1080.00
10.000141363000,1088.00
10.000142383000,1096.00
10.000143403000,1104.00
10.000144423000,1113.00
10.000145443000,1121.00
10.000146463000,1129.00
10.000147483000,1138.00
10.000148503000,1146.00
10.000149523000,1154.00
10.000150543000,1162.00
10.000151563000,1171.00
10.000152583000,1179.00
10.000153603000,1187.00
10.000154623000,1196.00
10.000155643000,1204.00
10.000156663000,1212.00
10.000157683000,1220.00
10.000158703000,1229.00
10.000159723000,1237.00
10.000160743000,1245.00
10.000161763000,1254.00
10.000162783000,1262.00
10.000163803000,1270.00
10.000164823000,1279.00
10.000165843000,1287.00
10.000166863000,1295.00
10.000167883000,1303.00
10.000168903000,1312.00
10.000169923000,1320.00
10.000170943000,1328.00
10.000171963000,1337.00
10.000172983000,1345.00
10.000174003000,1353.00
10.000175023000,1361.00
10.000176043000,1370.00
10.000177063000,1378.00
10.000178083000,1386.00
10.000179103000,1395.00
10.000180123000,1403.00
10.000181143000,1411.00
10.000182163000,1419.00
10.000183183000,1428.00
10.000184203000,1436.00
10.000185223000,1444.00
10.000186243000,1453.00
10.000187263000,1461.00
10.000188283000,1469.00
10.000189303000,1477.00
10.000190323000,1486.00
10.000191343000,1494.00
10.000192363000,1502.00
10.000193383000,1511.00
10.000194403000,1519.00
10.000195423000,1527.00
10.000196443000,1536.00
10.000197463000,1544.00
10.000198483000,1552.00
10.000199503000,1560.00
10.000200523000,1569.00
10.000201543000,1577.00
10.000202563000,1585.00
10.000203583000,1594.00
10.000204603000,1602.00
10.000205623000,1610.00
10.000206643000,1618.00
10.000207663000,1627.00
10.000208683000,1635.00
10.000209703000,1643.00
10.000210723000,1652.00
10.000211743000,1660.00
10.000212763000,1668.00
10.000213783000,1676.00
10.000214803000,1685.00
10.000215823000,1693.00
10.000216843000,1701.00
10.000217863000,1710.00
10.000218883000,1718.00
10.000219903000,1726.00
10.000220923000,1734.00
10.000221943000,1743.00
10.000222963000,1751.00
10.000223983000,1759.00
10.000225003000,1768.00
10.000226023000,1776.00
10.000227043000,1784.00
10.000228063000,1792.00
10.000229083000,1801.00
10.000230103000,1809.00
10.000231123000,1817.00
10.000232143000,1826.00
10.000233163000,1834.00
10.000234183000,1842.00
10.000235203000,1851.00
10.000236223000,1859.00
10.000237243000,1867.00
10.000238263000,1875.00
10.000239283000,1884.00
10.000240303000,1892.00
10.000241323000,1900.00
10.000242343000,1909.00
10.000243363000,1917.00
10.000244383000,1925.00
10.000245403000,1933.00
10.000246423000,1942.00
10.000247443000,1950.00
10.000248463000,1958.00
10.000249483000,1967.00
10.000250503000,1975.00
10.000251523000,1983.00
10.000252543000,1991.00
10.000253563000,2000.00
10.000254583000,2008.00
10.000255603000,2016.00
10.000256623000,2025.00
10.000257643000,2033.00
10.000258663000,2041.00
10.000259683000,2049.00
10.000260703000,2058.00
10.000261723000,2061.00
10.000262743000,2061.00
10.000263763000,2061.00
10.000264783000,2061.00
10.000265803000,2061.00
10.000266823000,2062.00
10.000267843000,2062.00
10.000268863000,2062.00
10.000269883000,2062.00
10.000270903000,2062.00
10.000271923000,2062.00
10.000272943000,2062.00
10.000273963000,2062.00
10.000274983000,2062.00
10.000276003000,2062.00
10.000277023000,2062.00
10.000278043000,2062.00
10.000279063000,2062.00
10.000280083000,2062.00
10.000281103000,2062.00
10.000282123000,2062.00
10.000283143000,2062.00
10.000284163000,2062.00
10.000285183000,2062.00
10.000286203000,2062.00
10.000287223000,2062.00
10.000288243000,2062.00
10.000289263000,2062.00
10.000290283000,2062.00
10.000291303000,2062.00
10.000292323000,2062.00
10.000293343000,2062.00
10.000294363000,2062.00
10.000295383000,2062.00
10.000296403000,2062.00
10.000297423000,2062.00
10.000298443000,2062.00
10.000299463000,2062.00
10.000300483000,2062.00
10.000301503000,2062.00
10.000302523000,2062.00
10.000303543000,2062.00
10.000304563000,2062.00
10.000305583000,2062.00
10.000306603000,2062.00
10.000307623000,2062.00
10.000308643000,2062.00
10.000309663000,2062.00
10.000310683000,2062.00
10.000311703000,2062.00
10.000312723000,2062.00
10.000313743000,2062.00
10.000314763000,2062.00
10.000315783000,2062.00
10.000316803000,2062.00
10.000317823000,2062.00
10.000318843000,2062.00
10.000319863000,2062.00
10.000320883000,2062.00
10.000321903000,2062.00
10.000322923000,2062.00
10.000323943000,2062.00
10.000324963000,2062.00
10.000325983000,2062.00
10.000327003000,2062.00
10.000328023000,2062.00
10.000329043000,2062.00
10.000330063000,2062.00
10.000331083000,2062.00
10.000332103000,2062.00
10.000333123000,2062.00
10.000334143000,2062.00
10.000335163000,2062.00
10.000336183000,2062.00
10.000337203000,2062.00
10.000338223000,2062.00
10.000339243000,2062.00
10.000340263000,2062.00
10.000341283000,2062.00
10.000342303000,2062.00
10.000343323000,2062.00
10.000344343000,2062.00
10.000345363000,2062.00
10.000346383000,2062.00
10.000347403000,2062.00
10.000348423000,2062.00
10.000349443000,2062.00
10.000350463000,2062.00
10.000351483000,2062.00
10.000352503000,2062.00
10.000353523000,2062.00
10.000354543000,2062.00
10.000355563000,2062.00
10.000356583000,2062.00
10.000357603000,2062.00
10.000358623000,2062.00
10.000359643000,2062.00
10.000360663000,2062.00
10.000361683000,2062.00
10.000362703000,2062.00
10.000363723000,2062.00
10.000364743000,2062.00
10.000365763000,2062.00
10.000366783000,2062.00
10.000367803000,2062.00
10.000368823000,2062.00
10.000369843000,2062.00
10.000370863000,2062.00
10.000371883000,2062.00
10.000372903000,2062.00
10.000373923000,2062.00
10.000374943000,2062.00
10.000375963000,2062.00
10.000376983000,2062.00
10.000378003000,2062.00
10.000379023000,2062.00
10.000380043000,2062.00
10.000381063000,2062.00
10.000382083000,2062.00
10.000383103000,2062.00
10.000384123000,2062.00
10.000385143000,2062.00
10.000386163000,2062.00
10.000387183000,2062.00
10.000388203000,2062.00
10.000389223000,2062.00
10.000390243000,2062.00
10.000391263000,2062.00
10.000392283000,2062.00
10.000393303000,2062.00
10.000394323000,2062.00
10.000395343000,2062.00
10.000396363000,2062.00
10.000397383000,2062.00
10.000398403000,2062.00
10.000399423000,2062.00
